Date,Cash Available,Cash Invested,Open,High,Low,Close
2021-11-15,50983.32,49369.5,472.0,475.790009,456.0,465.75
2021-11-16,51800.228199280005,49269.859788,474.0,474.0,460.049988,464.809998
2021-11-17,52111.35219292001,49212.618834,404.399994,469.0,404.399994,464.269989
2021-11-18,102051.96457244002,0,403.899994,524.599976,403.899994,457.670013
2021-11-22,54775.59499516002,47608.84159,517.200012,517.200012,430.200012,449.140015
2021-11-23,103032.87298834002,0,390.799988,476.100006,390.799988,455.670013
2021-11-24,103338.69698198003,0,396.399994,497.5,396.399994,453.429993
2021-11-25,55214.27058470003,48453.65841,480.600006,480.600006,426.200012,457.109985
2021-11-26,57076.80653152005,47277.06106,495.0,495.0,429.700012,446.01001
2021-11-29,105020.91021484006,0,419.200012,504.0,419.200012,439.540009
2021-11-30,58740.73127484006,46612.43894,447.0,447.0,430.0,439.73999
2021-12-01,106010.41859788007,0,413.399994,496.899994,413.399994,440.950012
2021-12-02,59222.55785588008,47124.420741999995,498.299988,498.299988,435.0,444.570007
2021-12-03,59900.70216930008,47127.600636,454.0,454.0,436.0,444.600006
2021-12-06,14938.977751660095,92540.12212,471.299988,471.299988,435.5,436.51001
2021-12-07,61496.929634260116,46884.859788,493.299988,493.299988,434.0,442.309998
2021-12-08,109033.20802014013,0,402.5,485.0,402.5,447.850006
2021-12-09,61878.89659284012,47496.478622,459.0,459.0,443.119995,448.079987
2021-12-10,62257.69243778015,47789.039575999996,485.0,485.0,421.200012,450.839996
2021-12-13,63151.60103154015,47585.521378,463.0,463.0,443.0,448.920013
2021-12-14,63724.29656332016,47701.06106,456.0,456.0,441.0,450.01001
2021-12-15,17506.968445920167,94617.719576,459.0,459.0,443.0,446.309998
2021-12-16,65554.18704380018,47229.359788,485.0,485.0,419.5,445.559998
2021-12-17,21021.72117168019,92183.957244,454.0,454.0,434.100006,434.829987
2021-12-20,69320.07079826022,44801.960424000004,441.0,441.0,417.25,422.660004
2021-12-21,69293.00828378023,45461.280529999996,474.0,474.0,397.299988,428.880005
2021-12-22,115396.10762544024,0,425.0,493.200012,403.100006,435.410004
2021-12-23,69218.68762544025,46507.5,447.0,447.0,427.0,438.75
2021-12-24,116357.96463816027,0,381.700012,498.649994,381.700012,436.329987
2021-12-27,116664.53064452026,0,397.100006,501.799988,397.100006,437.549988
2021-12-28,70222.13585652025,46752.359788,485.0,485.0,401.25,441.059998
2021-12-29,70997.19871240028,46653.780529999996,447.0,447.0,434.0,440.130005
2021-12-30,118285.4910413403,0,382.899994,484.0,382.899994,437.160004
2021-12-31,71573.95029934031,47044.920741999995,481.0,484.0,432.0,443.820007
2022-01-03,119258.68625512031,0,386.100006,464.679993,386.100006,446.809998
2022-01-04,72038.16636112031,47544.179894,468.130005,468.130005,420.0,448.529999
2022-01-05,72865.78763006032,47398.960424000004,475.399994,475.399994,434.0,447.160004
2022-01-06,73563.05083218032,47372.460424000004,485.0,485.0,421.559998,446.910004
2022-01-07,73902.29511842034,47707.420741999995,505.0,505.0,426.0,450.070007
