OrderID,Buy Date,Buy Price,Sell Date,Sell Price
1,2021-11-29,180.100006,2021-11-29,181.90100606000001
2,2021-11-29,184.550003,2021-11-30,186.39550303000001
3,2021-11-30,183.210007,2021-12-01,185.04210707
4,2021-11-30,183.699997,2021-12-01,185.53699697
5,2021-12-01,183.100006,2021-12-01,184.93100606000002
6,2021-12-02,184.509995,2021-12-02,186.35509495
7,2021-12-03,185.75,2021-12-06,187.6075
8,2021-12-03,186.0,2021-12-06,187.86
9,2021-12-06,182.800003,2021-12-07,184.62800303
10,2021-12-06,183.009995,2021-12-07,184.84009495
11,2021-12-07,180.100006,2021-12-07,181.90100606000001
12,2021-12-07,185.710007,2021-12-08,187.56710707
13,2021-12-08,185.710007,2021-12-08,187.56710707
14,2021-12-08,188.479996,2021-12-09,190.36479596
15,2021-12-09,187.160004,2021-12-09,189.03160404
16,2021-12-09,189.139999,2021-12-10,191.03139898999999
17,2021-12-10,185.0,2021-12-10,186.85
18,2021-12-13,187.600006,2021-12-14,189.47600606
19,2021-12-13,187.899994,2021-12-14,189.77899394
20,2021-12-14,184.910004,2021-12-14,186.75910403999998
21,2021-12-15,185.449997,2021-12-16,187.30449697
22,2021-12-15,186.25,2021-12-16,188.1125
23,2021-12-16,185.0,2021-12-17,186.85
24,2021-12-16,186.619995,2021-12-17,188.48619495
25,2021-12-17,182.0,2021-12-20,183.82
26,2021-12-17,183.770004,2021-12-20,185.60770404000002
27,2021-12-20,177.850006,2021-12-20,179.62850606
28,2021-12-20,179.929993,2021-12-21,181.72929292999999
29,2021-12-21,180.0,2021-12-22,181.8
30,2021-12-21,181.449997,2021-12-22,183.26449697
31,2021-12-22,180.050003,2021-12-22,181.85050303
32,2021-12-23,183.5,2021-12-24,185.335
33,2021-12-23,184.100006,2021-12-24,185.94100606
34,2021-12-24,180.100006,2021-12-24,181.90100606000001
35,2021-12-24,183.449997,2021-12-27,185.28449697
36,2021-12-27,178.0,2021-12-27,179.78
37,2021-12-27,184.550003,2021-12-28,186.39550303000001
38,2021-12-28,184.550003,2021-12-29,186.39550303000001
39,2021-12-29,182.5,2021-12-29,184.325
40,2021-12-29,186.119995,2021-12-31,187.98119495
41,2021-12-31,185.149994,2021-12-31,187.00149394
42,2022-01-03,185.300003,2022-01-03,187.15300303
43,2022-01-04,189.199997,2022-01-04,191.09199697
44,2022-01-04,192.460007,2022-01-05,194.38460707
45,2022-01-05,191.300003,2022-01-05,193.21300303
46,2022-01-06,190.75,2022-01-07,192.6575
47,2022-01-07,191.399994,2022-01-10,193.31399394
48,2022-01-11,193.25,2022-01-12,195.1825
49,2022-01-12,195.050003,2022-01-13,197.00050303
50,2022-01-13,195.800003,2022-01-14,197.75800303
51,2022-01-14,195.5,2022-01-17,197.455
52,2022-01-14,197.360001,2022-01-17,199.33360101000002
53,2022-01-17,195.699997,2022-01-17,197.65699697
54,2022-01-17,198.029999,2022-01-19,200.01029899
55,2022-01-18,195.600006,2022-01-19,197.55600606000002
56,2022-01-19,193.0,2022-01-20,194.93
57,2022-01-19,194.179993,2022-01-24,196.12179293
58,2022-01-20,191.100006,2022-01-24,193.01100606
59,2022-01-24,184.050003,2022-01-25,185.89050303000002
60,2022-01-24,185.789993,2022-01-27,187.64789293
61,2022-01-25,183.050003,2022-01-25,184.88050303
62,2022-01-27,182.699997,2022-01-27,184.52699697
63,2022-01-27,185.330002,2022-01-28,187.18330202
64,2022-01-28,184.800003,2022-01-31,186.64800303
65,2022-01-28,185.100006,2022-01-31,186.95100606
66,2022-01-31,185.25,2022-01-31,187.1025
67,2022-01-31,187.630005,2022-02-01,189.50630505
68,2022-02-01,178.110001,2022-02-01,179.89110101
69,2022-02-02,189.699997,2022-02-02,191.59699697
70,2022-02-03,189.600006,2022-02-04,191.49600606
71,2022-02-03,190.009995,2022-02-04,191.91009495
72,2022-02-04,189.009995,2022-02-07,190.90009495
73,2022-02-04,189.589996,2022-02-07,191.48589596000002
74,2022-02-07,185.389999,2022-02-08,187.24389899
75,2022-02-07,186.339996,2022-02-08,188.20339596000002
76,2022-02-08,184.5,2022-02-08,186.345
77,2022-02-08,186.809998,2022-02-09,188.67809798000002
78,2022-02-09,187.100006,2022-02-09,188.97100606
79,2022-02-09,189.029999,2022-02-10,190.92029899
80,2022-02-10,188.5,2022-02-11,190.385
81,2022-02-11,187.0,2022-02-16,188.87
82,2022-02-11,188.0,2022-02-16,189.88
83,2022-02-16,186.449997,2022-02-17,188.31449697
84,2022-02-16,187.139999,2022-02-17,189.01139899
85,2022-02-17,186.169998,2022-02-18,188.03169798
86,2022-02-17,186.929993,2022-02-18,188.79929293
87,2022-02-21,184.690002,2022-02-23,186.53690201999999
88,2022-02-21,186.289993,2022-02-24,188.15289293
89,2022-02-23,184.580002,2022-02-24,186.42580202000002
90,2022-02-24,177.0,2022-02-25,178.77
91,2022-02-24,178.360001,2022-02-25,180.14360101000003
92,2022-02-25,179.0,2022-02-25,180.79
93,2022-02-25,180.850006,2022-02-28,182.65850606
94,2022-02-28,176.100006,2022-02-28,177.86100606000002
95,2022-02-28,181.839996,2022-03-02,183.65839596
96,2022-03-02,178.300003,2022-03-02,180.08300303000001
97,2022-03-02,180.100006,2022-03-03,181.90100606000001
98,2022-03-03,178.300003,2022-03-10,180.08300303000001
99,2022-03-03,178.860001,2022-03-10,180.64860101000002
100,2022-03-11,177.160004,2022-03-11,178.93160404
101,2022-03-11,179.979996,2022-03-14,181.77979596
102,2022-03-14,178.350006,2022-03-14,180.13350606
