2021-11-15,472.000000,475.790009,456.000000,465.750000,465.750000,81773
2021-11-16,474.000000,474.000000,460.049988,464.809998,464.809998,73388
2021-11-17,404.399994,469.000000,404.399994,464.269989,464.269989,55190
2021-11-18,403.899994,524.599976,403.899994,457.670013,457.670013,97412
2021-11-22,517.200012,517.200012,430.200012,449.140015,449.140015,248142
2021-11-23,390.799988,476.100006,390.799988,455.670013,455.670013,81497
2021-11-24,396.399994,497.500000,396.399994,453.429993,453.429993,56512
2021-11-25,480.600006,480.600006,426.200012,457.109985,457.109985,49611
2021-11-26,495.000000,495.000000,429.700012,446.010010,446.010010,207509
2021-11-29,419.200012,504.000000,419.200012,439.540009,439.540009,165183
2021-11-30,447.000000,447.000000,430.000000,439.739990,439.739990,159956
2021-12-01,413.399994,496.899994,413.399994,440.950012,440.950012,87010
2021-12-02,498.299988,498.299988,435.000000,444.570007,444.570007,84992
2021-12-03,454.000000,454.000000,436.000000,444.600006,444.600006,59119
2021-12-06,471.299988,471.299988,435.500000,436.510010,436.510010,174544
2021-12-07,493.299988,493.299988,434.000000,442.309998,442.309998,88843
2021-12-08,402.500000,485.000000,402.500000,447.850006,447.850006,80259
2021-12-09,459.000000,459.000000,443.119995,448.079987,448.079987,98706
2021-12-10,485.000000,485.000000,421.200012,450.839996,450.839996,77729
2021-12-13,463.000000,463.000000,443.000000,448.920013,448.920013,77387
2021-12-14,456.000000,456.000000,441.000000,450.010010,450.010010,66859
2021-12-15,459.000000,459.000000,443.000000,446.309998,446.309998,60437
2021-12-16,485.000000,485.000000,419.500000,445.559998,445.559998,41655
2021-12-17,454.000000,454.000000,434.100006,434.829987,434.829987,154731
2021-12-20,441.000000,441.000000,417.250000,422.660004,422.660004,486722
2021-12-21,474.000000,474.000000,397.299988,428.880005,428.880005,182461
2021-12-22,425.000000,493.200012,403.100006,435.410004,435.410004,129219
2021-12-23,447.000000,447.000000,427.000000,438.750000,438.750000,199929
2021-12-24,381.700012,498.649994,381.700012,436.329987,436.329987,107626
2021-12-27,397.100006,501.799988,397.100006,437.549988,437.549988,74468
2021-12-28,485.000000,485.000000,401.250000,441.059998,441.059998,82211
2021-12-29,447.000000,447.000000,434.000000,440.130005,440.130005,267554
2021-12-30,382.899994,484.000000,382.899994,437.160004,437.160004,167689
2021-12-31,481.000000,484.000000,432.000000,443.820007,443.820007,337854
2022-01-03,386.100006,464.679993,386.100006,446.809998,446.809998,467591
2022-01-04,468.130005,468.130005,420.000000,448.529999,448.529999,201553
2022-01-05,475.399994,475.399994,434.000000,447.160004,447.160004,157286
2022-01-06,485.000000,485.000000,421.559998,446.910004,446.910004,74103
2022-01-07,505.000000,505.000000,426.000000,450.070007,450.070007,59548
2022-01-10,495.000000,495.000000,430.559998,450.820007,450.820007,106952
2022-01-11,491.399994,491.399994,423.799988,451.750000,451.750000,81163
2022-01-12,456.839996,478.899994,441.119995,453.290009,453.290009,61867
2022-01-13,463.000000,463.000000,447.000000,456.339996,456.339996,55666
2022-01-14,515.700012,515.700012,442.160004,457.279999,457.279999,50608
2022-01-17,397.799988,516.700012,397.799988,459.070007,459.070007,108143
2022-01-18,480.000000,480.000000,450.100006,451.500000,451.500000,199935
2022-01-19,452.000000,453.500000,445.010010,451.299988,451.299988,76217
2022-01-20,457.000000,457.000000,441.000000,450.950012,450.950012,68856
2022-01-21,478.000000,478.000000,423.899994,443.540009,443.540009,161934
2022-01-24,470.200012,470.200012,385.899994,427.950012,427.950012,504478
2022-01-25,498.649994,498.649994,389.399994,431.480011,431.480011,245133
2022-01-27,435.000000,435.000000,412.019989,423.390015,423.390015,358434
2022-01-28,436.000000,442.799988,417.000000,428.739990,428.739990,215506
2022-01-31,488.700012,488.700012,425.000000,432.309998,432.309998,70278
2022-02-01,439.399994,495.000000,427.000000,437.220001,437.220001,202918
2022-02-02,447.000000,447.000000,435.000000,444.109985,444.109985,93635
2022-02-03,444.500000,446.899994,436.000000,441.720001,441.720001,111914
