2021-11-15,42.880001,42.880001,42.160000,42.650002,42.650002,3314639
2021-11-16,42.980000,42.980000,42.380001,42.799999,42.799999,3456788
2021-11-17,42.799999,42.799999,42.080002,42.540001,42.540001,3333642
2021-11-18,43.080002,43.080002,42.500000,42.610001,42.610001,2523169
2021-11-22,42.470001,42.470001,42.150002,42.230000,42.230000,3812844
2021-11-23,42.060001,42.060001,40.439999,41.340000,41.340000,5111606
2021-11-24,41.680000,41.680000,41.000000,41.200001,41.200001,3087852
2021-11-25,41.459999,41.459999,41.200001,41.299999,41.299999,1942891
2021-11-26,41.639999,41.880001,41.209999,41.770000,41.770000,4643543
2021-11-29,41.759998,41.759998,41.360001,41.619999,41.619999,11883229
2021-11-30,41.680000,41.680000,41.160000,41.509998,41.509998,9675176
2021-12-01,41.430000,41.430000,40.730000,41.209999,41.209999,3555487
2021-12-02,41.570000,41.570000,40.930000,40.980000,40.980000,2871409
2021-12-03,41.270000,41.270000,40.849998,40.919998,40.919998,3570987
2021-12-06,41.779999,41.779999,41.150002,41.299999,41.299999,4868492
2021-12-07,41.720001,41.720001,41.029999,41.220001,41.220001,6156889
2021-12-08,41.520000,41.570000,41.220001,41.470001,41.470001,5311149
2021-12-09,41.779999,41.779999,41.060001,41.349998,41.349998,2032038
2021-12-10,41.419998,41.419998,41.150002,41.270000,41.270000,1538190
2021-12-13,41.680000,41.680000,41.400002,41.549999,41.549999,2730323
2021-12-14,41.459999,41.779999,41.459999,41.549999,41.549999,1741396
2021-12-15,41.779999,41.779999,41.029999,41.470001,41.470001,3778408
2021-12-16,42.169998,42.169998,41.599998,41.720001,41.720001,2259600
2021-12-17,41.880001,42.450001,41.880001,42.139999,42.139999,4523690
2021-12-20,42.560001,42.560001,41.720001,41.860001,41.860001,4534504
2021-12-21,42.119999,42.119999,41.380001,41.689999,41.689999,2549098
2021-12-22,41.959999,41.959999,41.230000,41.520000,41.520000,1411905
2021-12-23,42.220001,42.220001,41.619999,41.689999,41.689999,2260536
2021-12-24,42.080002,42.080002,41.430000,41.709999,41.709999,1541465
2021-12-27,42.040001,42.040001,41.520000,41.590000,41.590000,2219251
2021-12-28,41.919998,41.919998,41.279999,41.610001,41.610001,2262844
2021-12-29,41.880001,41.880001,41.419998,41.500000,41.500000,1661395
2021-12-30,41.779999,43.779999,41.150002,41.220001,41.220001,2342863
