OrderID,Buy Date,Buy Price,Sell Date,Sell Price
1,2021-11-15,42.16,2021-11-18,43.0032
2,2021-11-16,42.380001,2021-12-30,43.22760102
3,2021-11-18,42.5,2021-12-30,43.35
4,2021-12-30,41.150002,2022-01-03,41.973002040000004
5,2021-12-30,41.220001,2022-01-03,42.04440102
6,2022-01-03,41.540001,2022-01-05,42.370801019999995
7,2022-01-04,41.150002,2022-01-05,41.973002040000004
8,2022-01-05,41.360001,2022-01-11,42.187201019999996
9,2022-01-05,41.560001,2022-01-11,42.391201020000004
10,2022-01-11,40.880001,2022-01-13,41.69760102
11,2022-01-12,41.209999,2022-01-20,42.034198980000006
12,2022-01-13,41.220001,2022-01-20,42.04440102
13,2022-01-20,41.68,2022-02-14,42.513600000000004
14,2022-01-21,41.75,2022-02-14,42.585
15,2022-02-14,42.330002,2022-02-15,43.17660204
16,2022-02-15,42.610001,2022-02-17,43.462201019999995
17,2022-02-16,42.220001,2022-02-17,43.064401020000005
18,2022-02-17,42.560001,2022-02-18,43.41120102
19,2022-02-18,39.5,2022-02-18,40.29
20,2022-02-18,43.18,2022-02-21,44.0436
21,2022-02-21,42.82,2022-02-22,43.6764
22,2022-02-21,43.099998,2022-02-24,43.96199796
23,2022-02-22,43.18,2022-02-24,44.0436
24,2022-02-24,43.220001,2022-02-24,44.08440102
25,2022-02-25,43.25,2022-02-28,44.115
26,2022-02-25,43.619999,2022-03-02,44.49239898
27,2022-02-28,43.549999,2022-03-02,44.42099898
28,2022-03-03,43.400002,2022-03-03,44.26800204
29,2022-03-03,44.400002,2022-03-04,45.28800204
30,2022-03-08,45.18,2022-03-09,46.0836
31,2022-03-08,45.93,2022-03-09,46.8486
32,2022-03-09,45.400002,2022-03-10,46.30800204
33,2022-03-09,45.66,2022-03-10,46.5732
34,2022-03-11,44.84,2022-03-14,45.7368
35,2022-03-11,45.279999,2022-03-17,46.185598979999995
36,2022-03-14,44.52,2022-03-15,45.4104
37,2022-03-15,44.009998,2022-03-17,44.89019796
38,2022-03-17,43.700001,2022-03-21,44.574001020000004
39,2022-03-17,44.23,2022-03-21,45.114599999999996
40,2022-03-21,43.77,2022-03-22,44.6454
41,2022-03-21,44.139999,2022-03-24,45.022798980000005
42,2022-03-22,44.16,2022-03-24,45.0432
43,2022-03-24,44.380001,2022-03-25,45.26760102
44,2022-03-24,44.580002,2022-03-25,45.47160204
45,2022-03-25,44.0,2022-03-28,44.88
46,2022-03-25,44.790001,2022-04-13,45.68580102
47,2022-03-28,44.27,2022-04-11,45.15540000000001
48,2022-04-11,44.560001,2022-04-12,45.45120102
49,2022-04-13,44.299999,2022-04-13,45.18599898
50,2022-04-13,45.73,2022-04-20,46.6446
51,2022-04-19,45.630001,2022-04-20,46.54260102
52,2022-04-20,44.93,2022-04-21,45.8286
53,2022-04-20,45.220001,2022-04-21,46.12440102000001
54,2022-04-21,45.09,2022-04-28,45.991800000000005
55,2022-04-21,45.209999,2022-04-28,46.114198980000005
56,2022-04-29,38.599998,2022-04-29,39.37199796
57,2022-04-29,44.790001,2022-05-06,45.68580102
58,2022-05-05,44.110001,2022-05-06,44.992201019999996
59,2022-05-06,42.75,2022-05-06,43.605000000000004
60,2022-05-06,44.549999,2022-07-27,45.44099898
61,2022-05-09,44.009998,2022-05-10,44.89019796
62,2022-05-10,44.130001,2022-05-26,45.01260102
63,2022-05-26,43.77,2022-06-03,44.6454
64,2022-06-06,43.299999,2022-06-07,44.16599898
65,2022-06-06,44.0,2022-07-01,44.88
66,2022-06-07,43.59,2022-06-13,44.461800000000004
67,2022-06-13,44.110001,2022-07-04,44.992201019999996
68,2022-07-04,41.700001,2022-07-04,42.53400102
69,2022-07-05,44.380001,2022-07-27,45.26760102
70,2022-07-05,44.799999,2022-09-12,45.69599898
71,2022-07-27,43.169998,2022-07-28,44.03339796
72,2022-07-27,43.57,2022-07-29,44.4414
73,2022-07-29,38.299999,2022-07-29,39.06599898
74,2022-08-01,43.830002,2022-08-04,44.70660204
75,2022-08-02,44.009998,2022-08-05,44.89019796
76,2022-08-04,43.93,2022-08-05,44.8086
77,2022-08-05,44.369999,2022-09-12,45.25739898
78,2022-08-16,44.619999,2022-09-12,45.51239898
79,2022-09-12,43.32,2022-10-06,44.1864
80,2022-09-12,43.599998,2022-10-06,44.47199796
81,2022-09-16,42.209999,2022-09-23,43.05419898
82,2022-09-23,42.709999,2022-10-04,43.56419898000001
83,2022-10-06,44.119999,2022-10-17,45.00239898
84,2022-10-10,43.700001,2022-10-17,44.574001020000004
85,2022-10-10,43.73,2022-10-17,44.6046
86,2022-10-19,42.869999,2022-10-20,43.727398980000004
87,2022-10-19,43.189999,2022-10-20,44.05379898
88,2022-10-24,43.07,2022-11-07,43.931400000000004
89,2022-10-24,43.48,2022-11-09,44.349599999999995
90,2022-10-25,43.130001,2022-11-07,43.99260102
91,2022-11-10,43.759998,2022-11-11,44.635197960000006
92,2022-11-15,44.650002,na,45.543002040000005
